2023-12-30,0.0
2024-01-03,0.0
2024-01-07,0.0
2024-01-11,0.0
2024-01-15,0.0
2024-01-19,0.0
2024-01-23,0.0
2024-01-27,0.0
2024-01-31,0.0
2024-02-04,0.0
2024-02-08,0.0
2024-02-12,0.0
2024-02-16,0.0
2024-02-20,0.0
2024-02-24,0.0
2024-02-28,0.0
2024-03-03,0.0
2024-03-07,0.0
2024-03-11,0.0
2024-03-15,0.0
2024-03-19,0.0
2024-03-23,0.0
2024-03-28,0.0
2024-03-30,0.0
2024-04-01,0.0
2024-04-03,0.0
2024-04-05,0.0
2024-04-21,0.0
2024-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-06-01,11.11111111111111
2022-06-02,11.11111111111111
2022-06-03,11.11111111111111
2022-06-04,11.11111111111111
2022-06-05,11.11111111111111
2022-06-06,11.11111111111111
2022-06-05,11.11111111111111
2022-06-06,11.11111111111111
2022-06-08,11.11111111111111
2022-06-05,11.11111111111111
2023-06-06,11.11111111111111
2022-06-06,11.11111111111111
2022-06-07,11.11111111111111
2022-06-08,11.11111111111111
2022-06-10,11.11111111111111
2022-06-11,11.11111111111111
2022-06-12,11.11111111111111
2022-06-13,11.11111111111111
2022-06-14,11.11111111111111
2022-06-15,22.22222222222222
2022-06-16,22.22222222222222
2022-06-17,22.22222222222222
2022-06-18,22.22222222222222
2022-06-19,22.22222222222222
2022-06-20,22.22222222222222
2022-06-21,22.22222222222222
2022-06-22,22.22222222222222
2022-06-23,22.22222222222222
2022-06-24,22.22222222222222
2022-06-25,22.22222222222222
2022-06-26,22.22222222222222
2022-06-27,22.22222222222222
